judul,konten,,
"Di Hari Kemerdekaan, Ahok Dapat Remisi 2 Bulan - Kompas.com",", JAKARTA, KOMPAS.com - Mantan Gubernur DKI Jakarta  Basuki Tjahaja Purnama atau  Ahok merupakan salah satu terpidana yang akan mendapat  remisi pada 17 Agustus 2018.Namun, meski mendapat remisi, Ahok masih menjalani sisa hukuman di lembaga pemasyarakatan.""Benar (remisi), tapi belum bebas,"" ujar Kepala Bagian Hubungan Masyarakat Direktorat Jenderal Pemasyarakatan Ade Kusmanto saat dikonfirmasi, Kamis (16/8/2018) malam.Menurut Ade, Ahok mendapat pemotongan dua bulan masa tahanan. Saat peringatan HUT Ke-72 Republik Indonesia lalu, Ahok belum bisa memperoleh remisi karena belum menjalani masa tahanan selama enam bulan.Baca juga: Dari Dalam Penjara, Ahok Buat Buku tentang Kebijakannya Selama di Jakarta Ahok divonis dua tahun penjara oleh hakim atas kasus penodaan agama pada Mei 2017. Ahok kini ditahan di Mako Brimob, Kelapa Dua, Depok.Pemerintah memberikan penghargaan kepada 102.976 narapidana yang telah menjalani pidananya dengan baik. Penghargaan berupa pemotongan masa tahanan ini diberikan bertepatan pada peringatan 73 tahun Kemerdekaan Republik Indonesia.Para narapidana dianugerahi remisi umum atau pemotongan masa pidana sebanyak satu hingga tiga bulan. Adapun, dalam pemberian remisi kali ini, sebanyak 2.220 di antaranya langsung menghirup udara bebas. Remisi ini diberikan kepada narapidana yang telah memenuhi persyaratan administratif dan substantif, khususnya mereka yang berkelakuan baik dan aktif mengikuti pembinaan.Remisi diharapkan membuat seluruh narapidana menyadari akan pentingnya menegakkan integritas selama menjalani pidana. Sebaliknya, apabila melakukan pelanggaran, sanksi tegas akan diberikan.",,
"Jalan Tengah, Kunci Perdamaian Dunia... - Kompas.com",", JAKARTA, KOMPAS.com - Gagasan tentang ""jalan tengah"" dipercaya menjadi kunci perdamaian dalam peradaban manusia. Hal itu yang menjadi perbincangan dalam acara World Peace Forum ketujuh yang diselenggarakan pada 14-16 Agustus 2018 di Hotel Sultan, Jakarta. Para peserta, yang diwakilkan oleh Utusan Khusus Presiden untuk Dialog dan Kerja Sama Antar-Agama dan Peradaban  Din Syamsuddin, menyimpulkan jalan tengah sebagai orientasi terhadap nilai positif dalam kehidupan. ""Jalan tengah sebagai jalan atau pendekatan dalam membangun kehidupan, menyelesaikan masalah yang ada, sangat berorientasi kepada nilai-nilai yang positif,"" kata Din, saat konferensi pers untuk menutup acara di Hotel Sultan, Jakarta, Kamis (16/8/2018). Nilai-nilai positif tersebut dapat berupa keadilan, toleransi, kerja sama, inklusi, dan kompromi. Baca juga: Wapres JK: Indonesia Terpilih Jadi DK PBB karena Pengalaman PerdamaianMereka menegaskan bahwa mengambil jalan tengah bukan berarti tidak memilih atau netral. Hanya saja, pilihan yang diambil mengacu pada nilai-nilai positif tersebut. Peserta lain, profesor dari Universitas Boston, Amerika Serikat Robert Heffner menambahkan, ketika seseorang sudah menyerap nilai-nilai ini, hasilnya diyakini akan berbuah manis terhadap semua perkara. Mereka percaya bahwa dengan menerapkan gagasan tersebut, akan tercipta kehidupan yang berkeadilan dan seimbang. Seseorang akan menemukan keselarasan dalam kemanusian, alam, dan spiritual. Melihat pentingnya gagasan ini, para peserta percaya jalan tengah perlu diimplementasikan secara global dan masif. ""Penjelmaannya kepada saling membantu, saling peduli, dan ini bisa diterapkan dalam ekonomi, politik, dan lainnya,"" ujar Din Syamsuddin.",,
Eks Komisioner KPU: Penyelenggara Pemilu Harus Berpegang pada Aturan - Kompas.com,", JAKARTA, KOMPAS.com - Mantan Komisioner Komisi Pemilihan Umum ( KPU) Hadar Nafis Gumay mengatakan, penyelenggara pemilu yang tak melaksanakan Peraturan KPU ( PKPU) akan menjadi ancaman serius bagi kualitas pemilu.Sebab, penyelenggara pemilu punya tugas penting untuk menggelar sekaligus mengawasi pemilu berjalan dengan baik.Pernyataan Hadar muncul usai Badan Pengawas Pemilu ( Bawaslu) dan Panitia Pengawas Pemilu (Panwaslu) di Aceh, Tana Toraja, dan Sulawesi Utara, meloloskan tiga mantan narapidana korupsi sebagai badan calon anggota legislatif (bacaleg).""Saya kira ini adalah ancaman yang sangat serius terhadap penurunan kualitas pemilu kita,"" kata Hadar di kantor KPU, Jakarta Pusat, Kamis (16/8/2018).Keputusan Bawaslu dan Panwaslu itu menggugurkan hasil verifikasi KPU setempat yang menyatakan ketiga nama tidak memenuhi syarat (TMS) sebagai bacaleg.Baca juga: Larangan Mantan Napi Kasus Korupsi dan Kamuflase Hak Asasi Manusia...Perbedaan keduanya, lantaran KPU berpedoman pada PKPU Nomor 20 Tahun 2018 yang melarang mantan narapidana korupsi, pelaku kejahatan seksual terhadap anak, serta mantan bandar narkoba mendaftar sebagai caleg.Sementara, Bawaslu dan Panwaslu menolak berpegang pada PKPU dan berpedoman pada Undang-Undang Nomor 7 Tahun 2017 tentang Pemilu yang tidak melarang mantan napi kasus kejahatan berat itu sebagai caleg.Menurut Hadar, jika pada level penyelenggara pemilu saja terdapat perbedaan pendapat, maka potensi terganggunya proses demokrasi menjadi tinggi.PKPU yang ada saat ini, kata Hadar, telah diundangkan dan disahkan oleh Kementerian Hukum dan HAM. Sehingga kekuatan hukumnya sudah ditetapkan.Isi dari PKPU pun sudah sangat baik. Tinggal pelaksanaannya dari dua penyelenggara pemilu yang seharusnya berjalan beriringan. Baca juga: Tiga Eks Napi Korupsi Diloloskan Bawaslu sebagai Bacaleg, KPU Tetap MenolakOleh karena itu, Hadar berharap perbedaan pendapat dari KPU dan Bawaslu tersebut bisa segera diakhiri. Ia meminta supaya dalam menyelenggarakan pemilu, Bawaslu merujuk pada PKPU. ""Sebaiknya ini dibenahi, karena kan Bawaslu tugasnya sebaiknya me-refer sebagaimana aturan dalam PKPU,"" ujar Hadar. Jika hal ini berlangsung terus-menerus, lanjut dia, ancamannya adalah kualitas penyelenggaraan pemilu yang jadi berantakan. ""Karena yang satu usaha menata, yang satunya malah membalikkan,"" kata dia.Sebelumnya, pada masa pendaftaran bacaleg, tiga mantan narapidana korupsi di Aceh, Tana Toraja, dan Sulawesi Utara dinyatakan tidak memenuhi syarat (TMS) oleh KPU. Ketiganya lantas mengajukan sengketa pendaftaran ke Bawaslu dan Panwaslu setempat.Hasil sengketa menyatakan ketiganya memenuhi syarat (MS) sehingga menganulir keputusan KPU yang menyatakan mereka TMS.Namun demikian, komisioner KPU Wahyu Setiawan menegaskan pihaknya tetap menyatakan tiga mantan napi korupsi itu TMS. Ketiganya juga tidak dimasukkan dalam daftar calon sementara (DCS) yang telah diterbitkan oleh KPU.",,
"17 Agustus, Prabowo Akan Upacara Peringatan Kemerdekaan RI di UBK - Kompas.com",", JAKARTA, KOMPAS.com - Bakal calon presiden yang juga Ketua Umum Partai Gerindra  Prabowo Subianto akan mengikuti upacara Peringatan Hari Kemerdekaan 17 Agustus 2018 di Kampus Universitas Bung Karno ( UBK).""Saya biasanya di UBK (Universitas Bung Karno),"" kata Prabowo di Kantor PBNU, Jakarta Pusat, Kamis (16/8/2018).Saat ditanya, apakah kemungkinan dia akan hadir dalam upacara peringatan hari kemerdekan ke-73 RI di Istana Negara, Prabowo tak menjawab.Prabowo direncanakan akan mengikuti upacara peringatan hari kemerdekaan ke-73 RI di Kampus UBK sekitar pukul 08.30 WIB.Nantinya, Prabowo juga akan menerima anugerah dari Kampus UBK. Tahun lalu, mantan Komandan Jenderal Kopassus itu juga menghadiri upacara peringatan hari kemerdekaan RI yang ke-72 di tempat yang sama.Saat itu, Prabowo hadir bersama putri Presiden pertama Indonesia Sukarno, Rachmawati Soekarnoputri; Ketua Dewan Kehormatan PAN Amien Rais, hingga mantan Menteri Koordinator Bidang Kemaritiman Rizal Ramli.",,
"Tiga Eks Napi Korupsi Diloloskan Bawaslu sebagai Bacaleg, KPU Tetap Menolak - Kompas.com",", JAKARTA, KOMPAS.com - Komisioner Komisi Pemilihan Umum ( KPU) Wahyu Setiawan mengatakan, tiga mantan narapidana kasus korupsi yang sempat diloloskan sebagai bakal calon anggota legislatif (bacaleg) oleh Badan Pengawas Pemilu ( Bawaslu) dan Panitia Pengawas Pemilu (Panwaslu), saat ini statusnya tetap tidak memenuhi syarat (TMS).Artinya, menurut Wahyu, ketiganya tetap dinyatakan tak lolos sebagai bacaleg, sesuai dengan hasil verifikasi KPU.""(Tiga bacaleg) masih TMS. Dan daftar calon sementara (bacaleg) sudah diterbitkan tanpa mengikutsertakan mereka,"" kata Wahyu di kantor KPU, Jakarta Pusat, Kamis (16/8/2018). Adapun ketiga mantan napi korupsi itu maju sebagai bacaleg tingkat DPD dan DPRD di Aceh, Tana Toraja, dan Sulawesi Utara. Baca juga: MA Hentikan Sementara Gugatan Eks Napi Koruptor terhadap PKPUPada masa pendaftaran bacaleg, ketiganya dinyatakan TMS oleh KPU setempat lantaran berpedoman pada Peraturan KPU (PKPU) Nomor 20 Tahun 2018 yang melarang narapidana korupsi mendaftar sebagai caleg.Namun, mereka lantas mengajukan sengketa pendaftaran ke Bawaslu dan Panwaslu.Hasilnya, Bawaslu dan Panwaslu setempat menyatakan mereka memenuhi syarat (MS) sebagai bacaleg. Alasannya, Undang-Undang Nomor 7 Tahun 2017 tentang Pemilu tak menyebutkan larangan mantan narapidana korupsi jadi caleg.Atas hal tersebut, Wahyu menegaskan bahwa keputusan Bawaslu dan Panwaslu yang menganulir hasil verifikasi KPU adalah tidak berlaku.Penyelenggara pemilu tetap berpedoman pada PKPU yang melarang mantan narapidana korupsi untuk maju sebagai caleg.""Dalam pandangan KPU, tiga daerah tersebut KPU-nya sudah benar dengan ukuran mereka sudah berkerja seusai PKPU,"" ucap Wahyu.""Kami konsisten mantan napi korupsi, pelaku kejahatan seksual anak, dan bandar narkoba kami TMS-kan sebagai bacalon DPD DPR DPRD,"" kata dia.",,
"Berencana Ketemu Jokowi, Prabowo Cari Waktu yang Pas - Kompas.com",", JAKARTA, KOMPAS.com - Bakal calon presiden yang juga Ketua Umum Partai Gerindra  Prabowo Subianto mengaku sedang mencari waktu yang tepat untuk bertemu Presiden Joko Widodo. “Lihat nanti dong. Beliau ( Jokowi) presiden, kan, tentunya sibuk. Nanti kami cari waktu yang tenang,"" kata Prabowo usai bertemu dengan Ketua PB Nahdlatul Ulama Said Aqil Siradj di Kantor PBNU, Jakarta, Kamis (16/8/2018).Saat ditanya di mana tempat pertemuan yang dipilih untuk bertemu dengan Jokowi, Prabowo tak menjawab.Prabowo hanya memastikan dirinya akan menemui Jokowi sebelum kontestasi Pilpres 2019 resmi dimulai.Baca: Prabowo Ingin Bertemu Presiden Jokowi Sebelum PilpresKeinginan Prabowo bertemu Presiden Jokowi sebelumnya diungkap saat dia bertemu Wakil Presiden Jusuf Kalla pada Rabu (15/8/2018) malam. Dalam pertemuan itu hadir pula calon wakil presiden Sandiaga Uno.Prabowo mengatakan, dirinya ingin melaksanakan demokrasi yang baik dan mengedepankan nilai-nilai kesantunan.Meski menjadi rival dalam kontestasi Pilpres 2019, nilai-nilai persahabatan dan kekeluargaan harus tetap dijaga.Pertemuan dengan Presiden Jokowi, kata Prabowo, akan dijadwalkan setelah peringatan HUT RI 17 Agustus 2018.",,
KPU: Ada 3 Mantan Napi Korupsi Lolos Sebagai Bacaleg - Kompas.com,", JAKARTA, KOMPAS.com - Komisioner Komisi Pemilihan Umum ( KPU) Wahyu Setiawan menyebut ada tiga nama mantan narapidana korupsi yang lolos sebagai bakal calon legislatif (bacaleg).Ketiganya lolos setelah Badan Pengawas Pemilu ( Bawaslu) dan Panitia Pengawas Pemilu (Panwaslu) menyatakan mereka memenuhi syarat (MS) sebagai bacaleg.Padahal, sebelumnya KPU menyatakan ketiganya tidak memenuhi syarat (TMS).Baca juga: KPU Kecewa Bawaslu dan Panwaslu Loloskan Eks Koruptor Jadi CalegTiga putusan itu masing-masing dikeluarkan oleh Panwaslih Aceh, Panwaslu Tana Toraja, dan Bawaslu Sulawesi Utara. ""Ada tiga putusan KPU yang dianulir lewat putusan Bawaslu,"" kata Wahyu di kantor KPU, Jakarta Pusat, Kamis (16/8/2018).Tindakan Bawaslu dan Panwaslu tersebut, menurut Wahyu, telah mengabaikan aturan tentang larangan mantan narapidana korupsi untuk mendaftar sebagai  caleg, sebagaimana tercantum dalam Peraturan KPU (PKPU) nomor 20 tahun 2018.Baca juga: MA Belum Putuskan Uji Materi, PKPU Larangan Eks Koruptor Nyaleg Tetap Berlaku Mestinya, baik Bawaslu maupun Panwaslu menjadikan PKPU sebagai standar pengawasan.""Maka tampaknya Bawaslu mengabaikan aturan pemilu. Padahal aturan KPU mengikat semua penyelenggara (pemilu),"" ujar Wahyu.Selain menyalahi aturan, putusan Bawaslu dan Panwaslu tersebut dikhawatirkan akan memengaruhi pelaksanaan pemilu di daerah lain.Menurut Wahyu, hal tersebut akan jadi preseden yang buruk.Baca juga: MA Hentikan Sementara Gugatan Eks Napi Koruptor terhadap PKPUMenyikapi hal tersebut, Wahyu mengaku pihaknya telah mengirimkan surat kepada tiga Bawaslu dan Panwaslu terkait.Menurut Bawaslu dan Panwaslu, putusan yang mereka buat berdasarkan Undang-undang nomor 7 tahun 2017 tentang Pemilu, yang tidak melarang mantan narapidana korupsi untuk nyaleg.""Bawaslu masih berpedoman pada UU 7 tahun 2017 saja. Padahal PKPU sudah diundangkan, artinya udah sah dan diakui oleh negara,"" jelas Wahyu.Baca juga: Gerindra Anggap Ada Masalah Hukum Terkait Larangan Koruptor Jadi CalegSebelumnya, pada masa pendaftaran bacaleg, tiga mantan narapidana korupsi di tiga daerah tersebut dinyatakan tidak memenuhi syarat (TMS) oleh KPU.Ketiganya lantas mengajukan sengketa pendaftaran ke Bawaslu dan Panwaslu setempat. Hasil sengketa menyatakan ketiganya memenuhi syarat (MS) sehingga menganulir keputusan KPU yang menyatakan mereka TMS. ",,
KPU Kecewa Bawaslu dan Panwaslu Loloskan Eks Koruptor Jadi Caleg - Kompas.com,", JAKARTA, KOMPAS.com - Komisioner Komisi Pemilihan Umum ( KPU) Wahyu Setiawan mengaku kecewa dengan putusan Badan Pengawas Pemilu (Bawaslu) dan Panitia Pengawas Pemilu (Panwaslu) di tiga daerah yang meloloskan tiga mantan narapidana korupsi sebagai bakal calon legislatif (bacaleg).Menurut Wahyu, tindakan Bawaslu dan Panwaslu tersebut telah mengabaikan Peraturan KPU (PKPU) nomor 20 tahun 2018 yang jelas-jelas melarang mantan narapidana korupsi mendaftar sebagai  caleg.""Kami menyesalkan, sangat kecewa, karena Bawaslu daerah dalam hal ini mengabaikan dan tak menghormati PKPU yang sah dan dinyatakan berlaku dan diundangkan,"" kata Wahyu di kantor KPU, Jakarta Pusat, Kamis (16/8/2018).Baca juga: Sempat Masuk Daftar Caleg Eks Napi Korupsi, Ajang Supandi Lolos Verifikasi KPUBawaslu dan Panwaslu yang dimaksud adalah Panwaslih Aceh, Panwaslu Tana Toraja, dan Bawaslu Sulawesi Utara. Wahyu menjelaskan, keputusan Bawaslu dan Panwaslu di tiga daerah tersebut meloloskan tiga mantan narapidana korupsi sebagai bacaleg lantaran mereka berpedoman pada Undang-undang nomor 7 tahun 2017. Dalam UU itu, mantan narapidana korupsi tidak dilarang nyaleg.Baca juga: Pemilu 2019, Kota Padang Bebas dari Bacaleg Mantan Napi KorupsiNamun demikian, kata Wahyu, PKPU yang ada saat ini telah sah berlaku dan diundangkan. Sehingga mempertegas larangan mantan narapidana korupsi untuk mendaftarkan diri sebagai caleg.""Ini yang kami menyesalkan, kenapa Bawaslu sebagai penyelenggara pemilu bersama KPU dan DKPP (Dewan Kehormatan Penyelenggara Pemilu) tak menghormati PKPU yang sudah sah, sudah berlaku, dan sudah diundangkan oleh Kementerian Hukum dan HAM,"" tutur Wahyu.Meskipun UU nomor 7 tahun 2017 tidak dianulir, menurut Wahyu, penyelenggara pemilu tak seharusnya mengabaikan PKPU yang kedudukannya telah sah secara hukum.Baca juga: Ajukan Caleg Mantan Napi Korupsi, Parpol Akan Kehilangan Kepercayaan RakyatJika Bawaslu dan Panwaslu hendak menganulir PKPU, maka seharusnya keduanya mengajukan uji materi di Mahkamah Agung (MA).Sebab, hanya MA yang berwenang untuk membatalkan PKPU.""Lah ini Bawaslu tak melakukan pengujian tapi kemudian menafikan PKPU,"" tandas Wahyu.Baca juga: MA Belum Putuskan Uji Materi, PKPU Larangan Eks Koruptor Nyaleg Tetap BerlakuSebelumnya, pada masa pendaftaran bacaleg, tiga mantan narapidana korupsi di Aceh, Tana Toraja, dan Sulawesi Utara dinyatakan tidak memenuhi syarat (TMS) oleh KPU.Ketiganya lantas mengajukan sengketa pendaftaran ke Bawaslu dan Panwaslu setempat.Hasil sengketa menyatakan ketiganya memenuhi syarat (MS) sehingga menganulir keputusan KPU yang menyatakan mereka TMS.",,
"Banyak Anggota DPR Tak Hadir Sidang Tahunan, Bamsoet Serahkan ke Fraksi - Kompas.com",", JAKARTA, KOMPAS.com - Ketua  DPR Bambang Soesatyo menyerahkan kepada masing-masing fraksi untuk menetapkan sanksi kepada anggota DPR yang tak menghadiri  Sidang Tahunan MPR, DPR, dan DPD pada Kamis (16/8/2018).Bambang berharap setiap fraksi memberi sanksi seberat mungkin bagi kepada anggota DPR yang tidak menghadiri sidang tahunan.""Ya kami serahkan ke fraksinya untuk memberi sanksi sekeras-kerasnya dan seberat-beratnya,"" ujar Bamsoet, sapaannya, usai memimpin sidang tahunan di Kompleks Parlemen, Senayan, Jakarta.Bamsoet menerima banyak laporan terkait sejumlah anggota DPR yang tak menghadiri sidang tahunan yang telah menjadi agenda rutin setia sehari sebelum perayaan HUT RI.""Ada banyak laporan yang kami terima, karena memang musim haji. Rata-rata naik haji, rata-rata juga di daerah atau mendapat penugasan partai,"" kata dia.Baca juga: 236 Kursi Anggota Dewan Kosong di Sidang Tahunan MPRSejumlah kursi anggota DPR, MPR, dan DPD terlihat kosong dalam Sidang Tahunan MPR yang berlangsung di Kompleks Parlemen, Senayan, Jakarta, Kamis (16/8/2018).Dalam Sidang Tahunan MPR, DPR, dan DPD yang menjadi agenda tahunan itu, hanya 453 orang yang hadir dari total 689 jumlah anggota DPR, MPR, dan DPD.""Jumlah yang hadir 453 dari 689 orang,"" ucap Ketua MPR Zulkifli Hasan saat membuka Sidang Tahunan MPR.Sidang Tahunan MPR, DPR, dan DPD dihadiri oleh Presiden Joko Widodo dan Wakil Presiden Jusuf Kalla beserta seluruh menteri Kabinet Kerja.Sedianya seluruh anggota DPR, MPR, dan DPD juga hadir dalam Sidang Tahunan MPR, DPR, dan DPD yang menjadi agenda tahunan.Namun, pada penyelenggaraan Sidang Tahunan kali ini, sebanyak 236 anggota MPR yang terdiri dari anggota DPR dan DPD tidak hadir.",,
"102.976 Napi Dapat Remisi, Uang Makan Hemat Rp 118 Miliar - Kompas.com",", JAKARTA, KOMPAS.com - Kementerian Hukum dan HAM ( Kemenkumham) memberikan  remisi atau pemotongan masa tahanan kepada 102.976 narapidana pada  HUT ke-73 RI pada Jumat (17/8/2018).Menurut Direktur Jenderal Pemasyarakatan Kemenkumham Sri Puguh Budi Utami, pengurangan masa tahanan itu berdampak langsung kepada penghematan biaya makan narapidana."" Remisi tahun ini juga telah menghemat anggaran biaya makan narapidana sebesar Rp 118 miliar,"" ujarnya dalam siaran pers, Jakarta, Kamis (16/8/2018).Baca juga: HUT ke-73 RI, 102.976 Napi Dapat Remisi, 2.220 di Antaranya BebasJumlah anggaran yang dihemat itu didapatkan dari hitungan biaya makan per-orang per-hari sebesar rata-rata Rp 14.700 dikalikan 8.091.870, yakni hari yang dihemat karena remisi tersebut.Dari 102.976 napi yang mendapatkan remisi, 2.220 di antaranya langsung menghirup udara kebebasan.Sri Puguh Budi Utami mengatakan, dari 100.776 narapidana yang tak langsung bebas, 25.084 orang menerima remisi 1 bulan, 22.739 orang menerima remisi 2 bulan.Baca juga: HUT RI Ke-73, Pelaku Bom Bali Umar Patek Dapat Remisi 2 BulanSementara itu, 29.451 orang menerima remisi 3 bulan, 14.170 orang menerima remisi 4 bulan, penerima remisi 5 bulan berjumlah 7.691, dan 1.641 orang menerima remisi 6 bulan.Saat ini jumlah warga binaan yang menghuni 522 Lapas, Rutan, dan LPKA se-Indonesia berjumlah 250.452 terdiri dari narapidana berjumlah 177.691 orang dan tahanan sebanyak 72.761 orang, sedangkan daya tampung yang tersedia hanya untuk 124.696 orang.",,
